Easting,Northing,Elevation,Chainage,Vs
516829.6,6936201.43,-21.51,0,630
516829.6,6936201.43,-21.51,0,635
516829.6,6936201.43,-21.62,0,635
516829.6,6936201.43,-21.62,0,640
516829.6,6936201.43,-21.73,0,640
516829.6,6936201.43,-21.73,0,645
516829.6,6936201.43,-21.84,0,645
516829.6,6936201.43,-21.84,0,650
516829.6,6936201.43,-21.95,0,650
516829.6,6936201.43,-21.95,0,655
516829.6,6936201.43,-22.05,0,655
516829.6,6936201.43,-22.05,0,660
516829.6,6936201.43,-22.15,0,660
516829.6,6936201.43,-22.15,0,665
516829.6,6936201.43,-22.25,0,665
516829.6,6936201.43,-22.25,0,670
516829.6,6936201.43,-22.34,0,670
516829.6,6936201.43,-22.34,0,675
516829.6,6936201.43,-22.44,0,675
516829.6,6936201.43,-22.44,0,680
516829.6,6936201.43,-22.54,0,680
516829.6,6936201.43,-22.54,0,685
516829.6,6936201.43,-22.63,0,685
516829.6,6936201.43,-22.63,0,690
516829.6,6936201.43,-22.73,0,690
516829.6,6936201.43,-22.73,0,695
516829.6,6936201.43,-22.83,0,695
516829.6,6936201.43,-22.83,0,700
516829.6,6936201.43,-22.92,0,700
516829.6,6936201.43,-22.92,0,705
516829.6,6936201.43,-23.01,0,705
516829.6,6936201.43,-23.01,0,710
516829.6,6936201.43,-23.09,0,710
516829.6,6936201.43,-23.09,0,715
516829.6,6936201.43,-23.17,0,715
516829.6,6936201.43,-23.17,0,720
516829.6,6936201.43,-23.25,0,720
516829.6,6936201.43,-23.25,0,725
516829.6,6936201.43,-23.33,0,725
516829.6,6936201.43,-23.33,0,730
516829.6,6936201.43,-23.41,0,730
516829.6,6936201.43,-23.41,0,735
516829.6,6936201.43,-23.49,0,735
516829.6,6936201.43,-23.49,0,740
516829.6,6936201.43,-23.57,0,740
516829.6,6936201.43,-23.57,0,745
516829.6,6936201.43,-23.65,0,745
516829.6,6936201.43,-23.65,0,750
516829.6,6936201.43,-23.73,0,750
516829.6,6936201.43,-23.73,0,755
516829.6,6936201.43,-23.81,0,755
516829.6,6936201.43,-23.81,0,760
516829.6,6936201.43,-23.89,0,760
516829.6,6936201.43,-23.89,0,765
516829.6,6936201.43,-23.97,0,765
516829.6,6936201.43,-23.97,0,770
516829.6,6936201.43,-24.04,0,770
516829.6,6936201.43,-24.04,0,775
516829.6,6936201.43,-24.12,0,775
516829.6,6936201.43,-24.12,0,780
516829.6,6936201.43,-24.19,0,780
516829.6,6936201.43,-24.19,0,785
516829.6,6936201.43,-24.27,0,785
516829.6,6936201.43,-24.27,0,790
516829.6,6936201.43,-24.34,0,790
516829.6,6936201.43,-24.34,0,795
516829.6,6936201.43,-24.42,0,795
516829.6,6936201.43,-24.42,0,800
516829.6,6936201.43,-24.49,0,800
516829.6,6936201.43,-24.49,0,805
516829.6,6936201.43,-24.56,0,805
516829.6,6936201.43,-24.56,0,810
516829.6,6936201.43,-24.63,0,810
516829.6,6936201.43,-24.63,0,815
516829.6,6936201.43,-24.7,0,815
516829.6,6936201.43,-24.7,0,820
516829.6,6936201.43,-24.77,0,820
516829.6,6936201.43,-24.77,0,825
516829.6,6936201.43,-24.84,0,825
516829.6,6936201.43,-24.84,0,830
516829.6,6936201.43,-24.91,0,830
516829.6,6936201.43,-24.91,0,835
516829.6,6936201.43,-24.98,0,835
516829.6,6936201.43,-24.98,0,840
516829.6,6936201.43,-25.05,0,840
516829.6,6936201.43,-25.05,0,845
516829.6,6936201.43,-25.13,0,845
516829.6,6936201.43,-25.13,0,850
516829.6,6936201.43,-25.2,0,850
516829.6,6936201.43,-25.2,0,855
516829.6,6936201.43,-25.27,0,855
516829.6,6936201.43,-25.27,0,860
516829.6,6936201.43,-25.34,0,860
516829.6,6936201.43,-25.34,0,865
516829.6,6936201.43,-25.41,0,865
516829.6,6936201.43,-25.41,0,870
516829.6,6936201.43,-25.48,0,870
516829.6,6936201.43,-25.48,0,875
516829.6,6936201.43,-25.55,0,875
516829.6,6936201.43,-25.82,0,900
516829.6,6936201.43,-25.89,0,900
516829.6,6936201.43,-26.16,0,925
516829.6,6936201.43,-26.23,0,925
516829.6,6936201.43,-26.23,0,930
516829.6,6936201.43,-26.3,0,930
516829.6,6936201.43,-26.3,0,935
516829.6,6936201.43,-26.37,0,935
516829.6,6936201.43,5,0,225
516829.6,6936201.43,5,0,220
516829.6,6936201.43,5,0,225
516829.59,6936201.43,-15.5,0.01,540
516829.59,6936201.43,-15.5,0.01,535
516829.59,6936201.43,-15.5,0.01,540
516829.59,6936201.43,2.5,0.01,395
516829.59,6936201.43,2.5,0.01,400
516829.59,6936201.43,2.5,0.01,400
516829.58,6936201.43,-18.5,0.02,555
516829.58,6936201.43,-18.5,0.02,550
516829.58,6936201.43,-18.5,0.02,555
516829.58,6936201.43,-12.5,0.02,530
516829.58,6936201.43,-12.5,0.02,525
516829.58,6936201.43,-12.5,0.02,530
516829.57,6936201.43,7,0.03,185
516829.57,6936201.43,7,0.03,180
516829.57,6936201.43,7,0.03,185
516829.57,6936201.43,-7.5,0.03,500
516829.57,6936201.43,-7.5,0.03,495
516829.57,6936201.43,-7.5,0.03,500
516829.57,6936201.43,-8,0.03,500
516829.57,6936201.43,-8,0.03,495
516829.57,6936201.43,-8,0.03,500
516829.57,6936201.43,-21.5,0.03,635
516829.57,6936201.43,-21.5,0.03,630
516829.57,6936201.43,-21.5,0.03,635
516829.55,6936201.43,-15,0.05,540
