X,Y,Z,Chainage,Vp
509533.3052,6944452.48,17,,2565
509533.0255,6944452.284,17.165617,,2565
509532.6162,6944451.997,17.356663,,2565
509532.2069,6944451.71,17.498064,,2565
509532.1981,6944451.703,17.5,,2565
509531.7975,6944451.422,17.587374,,2565
509531.3882,6944451.135,17.644351,,2565
509530.9789,6944450.848,17.678569,,2565
509530.5696,6944450.561,17.69572,,2565
509530.1602,6944450.274,17.699161,,2565
509529.7509,6944449.987,17.691015,,2565
509529.3416,6944449.699,17.672572,,2565
509528.9323,6944449.412,17.644663,,2565
509528.5229,6944449.125,17.608641,,2565
509528.1136,6944448.838,17.56489,,2565
509527.7043,6944448.551,17.514697,,2565
509527.598,6944448.476,17.5,,2565
509527.295,6944448.264,17.458947,,2565
509526.8857,6944447.977,17.399159,,2565
509526.4763,6944447.689,17.335992,,2565
509526.067,6944447.402,17.270739,,2565
509525.6577,6944447.115,17.204644,,2565
509525.2484,6944446.828,17.13833,,2565
509524.839,6944446.541,17.072776,,2565
509524.4297,6944446.254,17.009188,,2565
509524.3696,6944446.212,17,,2565
509524.0204,6944445.967,16.947719,,2565
509523.6111,6944445.679,16.889147,,2565
509523.2017,6944445.392,16.834276,,2565
509522.7924,6944445.105,16.782538,,2565
509522.3831,6944444.818,16.734284,,2565
509521.9738,6944444.531,16.689618,,2565
509521.5645,6944444.244,16.649007,,2565
509521.1551,6944443.957,16.612838,,2565
509520.7458,6944443.669,16.581339,,2565
509520.3365,6944443.382,16.554705,,2565
509519.9272,6944443.095,16.533093,,2565
509519.5178,6944442.808,16.516535,,2565
509519.1085,6944442.521,16.505003,,2565
509518.793,6944442.299,16.5,,2565
509518.6992,6944442.234,16.498474,,2565
509518.2899,6944441.946,16.496919,,2565
509517.9288,6944441.693,16.5,,2565
509517.8805,6944441.659,16.500406,,2565
509517.4712,6944441.372,16.50868,,2565
509517.0619,6944441.085,16.52158,,2565
509516.6526,6944440.798,16.538778,,2565
509516.2433,6944440.511,16.559939,,2565
509515.8339,6944440.224,16.584464,,2565
509515.4246,6944439.936,16.611751,,2565
509515.0153,6944439.649,16.639665,,2565
509514.606,6944439.362,16.668945,,2565
509514.1966,6944439.075,16.69286,,2565
509513.7873,6944438.788,16.719437,,2565
509513.378,6944438.501,16.758516,,2565
509512.9687,6944438.214,16.803817,,2565
509512.5593,6944437.926,16.857361,,2565
509512.15,6944437.639,16.918502,,2565
509511.7407,6944437.352,16.989629,,2565
509511.6893,6944437.316,17,,2565
509511.3314,6944437.065,17.073002,,2565
509510.9221,6944436.778,17.169865,,2565
509510.5127,6944436.491,17.284561,,2565
509510.1034,6944436.203,17.420413,,2565
509509.9007,6944436.061,17.5,,2565
509509.6941,6944435.916,17.579359,,2565
509509.2848,6944435.629,17.761685,,2565
509508.8754,6944435.342,17.95694,,2565
509508.7864,6944435.28,18,,2565
509508.4661,6944435.055,18.149159,,2565
509508.0568,6944434.768,18.332064,,2565
509507.6475,6944434.481,18.499852,,2565
509507.6471,6944434.48,18.5,,2565
509507.2381,6944434.193,18.654239,,2565
509506.8288,6944433.906,18.79807,,2565
509506.4195,6944433.619,18.934349,,2565
509506.2188,6944433.478,19,,2565
509506.0102,6944433.332,19.070121,,2565
509505.6009,6944433.045,19.205816,,2565
509505.1915,6944432.758,19.34144,,2565
509504.7822,6944432.471,19.484665,,2565
509504.7416,6944432.442,19.5,,2565
509504.3729,6944432.183,19.643989,,2565
509503.9636,6944431.896,19.83297,,2565
509503.6937,6944431.707,20,,2565
509503.5542,6944431.609,20.103532,,2565
509503.1449,6944431.322,20.479376,,2565
509503.1261,6944431.309,20.5,,2565
509502.7389,6944431.037,21,,2565
509502.7356,6944431.035,21.004598,,2565
509502.3507,6944430.765,21.5,,2565
509502.3263,6944430.748,21.528428,,2565
509501.9169,6944430.46,21.92329,,2565
509501.8153,6944430.389,22,,2565
509501.5076,6944430.173,22.203167,,2565
509501.0983,6944429.886,22.421516,,2565
509500.9377,6944429.774,22.5,,2565
509500.689,6944429.599,22.61282,,2565
509500.2797,6944429.312,22.792846,,2565
509499.8703,6944429.025,22.948405,,2565
509499.7038,6944428.908,23,,2565
509499.461,6944428.738,23.072821,,2565
509499.0517,6944428.45,23.160332,,2565
509498.6424,6944428.163,23.204054,,2565
509498.233,6944427.876,23.202498,,2565
509497.8237,6944427.589,23.155656,,2565
509497.4144,6944427.302,23.06565,,2565
509497.1994,6944427.151,23,,2565
509497.0051,6944427.015,22.938071,,2565
509496.5957,6944426.728,22.78339,,2565
509496.1864,6944426.44,22.615372,,2565
509495.9022,6944426.241,22.5,,2565
509495.7771,6944426.153,22.447451,,2565
509495.3678,6944425.866,22.288365,,2565
509494.9585,6944425.579,22.121219,,2565
509494.6236,6944425.344,22,,2565
509494.5491,6944425.292,21.974575,,2565
509494.1398,6944425.005,21.85153,,2565
509493.7305,6944424.718,21.748648,,2565
509493.3212,6944424.43,21.662246,,2565
509492.9118,6944424.143,21.589213,,2565
509492.5025,6944423.856,21.528641,,2565
509492.2695,6944423.693,21.5,,2565
509492.0932,6944423.569,21.478557,,2565
509491.6839,6944423.282,21.443424,,2565
509491.2746,6944422.995,21.425329,,2565
509490.8652,6944422.707,21.422556,,2565
509490.4559,6944422.42,21.434666,,2565
509490.0466,6944422.133,21.46292,,2565
509489.7232,6944421.906,21.5,,2565
509489.6373,6944421.846,21.50818,,2565
509489.2279,6944421.559,21.559332,,2565
509488.8186,6944421.272,21.621078,,2565
509488.4093,6944420.985,21.691803,,2565
509488,6944420.697,21.769939,,2565
509487.5906,6944420.41,21.843817,,2565
509487.1813,6944420.123,21.928228,,2565
509486.9192,6944419.939,22,,2565
509486.772,6944419.836,22.03219,,2565
509486.3627,6944419.549,22.120791,,2565
509485.9534,6944419.262,22.20464,,2565
509485.544,6944418.975,22.278797,,2565
509485.1347,6944418.687,22.332034,,2565
509484.7254,6944418.4,22.361653,,2565
509484.3161,6944418.113,22.355551,,2565
509483.9067,6944417.826,22.26228,,2565
509483.4974,6944417.539,22.077109,,2565
509483.379,6944417.456,22,,2565
509483.0881,6944417.252,21.630439,,2565
509483.0002,6944417.19,21.5,,2565
509482.7629,6944417.024,21,,2565
509482.6788,6944416.964,20.710847,,2565
509482.5983,6944416.908,20.5,,2565
509482.4364,6944416.794,20,,2565
509482.2694,6944416.677,19.550435,,2565
509482.2556,6944416.668,19.5169,,2565
509554.2339,6944467.162,18.906712,,2565
509554.1032,6944467.07,19,,2570
509553.901,6944466.928,19.200244,,2570
509553.4916,6944466.641,19.258797,,2570
509553.0823,6944466.354,19.27833,,2570
509552.673,6944466.067,19.246773,,2570
509552.2637,6944465.78,19.148501,,2570
509551.8628,6944465.499,19,,2570
509551.8544,6944465.493,18.996865,,2570
509551.445,6944465.206,18.807854,,2570
509551.0357,6944464.918,18.599119,,2570
509550.8615,6944464.796,18.5,,2570
509550.6264,6944464.631,18.361321,,2570
509550.2171,6944464.344,18.118412,,2570
509550.0309,6944464.214,18,,2570
509549.8077,6944464.057,17.853553,,2570
509549.3984,6944463.77,17.59251,,2570
509549.2574,6944463.671,17.5,,2570
509548.9891,6944463.483,17.321725,,2570
509548.5798,6944463.196,17.056844,,2570
509548.4919,6944463.134,17,,2570
509548.1704,6944462.908,16.791523,,2570
509547.7611,6944462.621,16.532779,,2570
509547.7085,6944462.584,16.5,,2570
509547.3518,6944462.334,16.277686,,2570
509546.9425,6944462.047,16.029481,,2570
509546.8926,6944462.012,16,,2570
509546.5332,6944461.76,15.787607,,2570
509546.1238,6944461.473,15.553626,,2570
509546.0266,6944461.404,15.5,,2570
509545.7145,6944461.185,15.328014,,2570
509545.3052,6944460.898,15.109512,,2570
509545.0931,6944460.75,15,,2570
509544.8959,6944460.611,14.899021,,2570
509544.4865,6944460.324,14.69835,,2570
509544.0772,6944460.037,14.506475,,2570
509544.0627,6944460.027,14.5,,2570
509543.6679,6944459.75,14.322988,,2570
509543.2586,6944459.463,14.149388,,2570
509542.8874,6944459.202,14,,2570
509542.8492,6944459.175,13.984437,,2570
509542.4399,6944458.888,13.828141,,2570
509542.0306,6944458.601,13.682428,,2570
509541.6213,6944458.314,13.545388,,2570
509541.4744,6944458.211,13.5,,2570
509541.212,6944458.027,13.417114,,2570
509540.8026,6944457.74,13.299847,,2570
509540.3933,6944457.453,13.193876,,2570
509539.984,6944457.165,13.0983,,2570
509539.5747,6944456.878,13.014482,,2570
509539.4895,6944456.818,13,,2570
509539.1653,6944456.591,12.942636,,2570
509538.756,6944456.304,12.885514,,2570
509538.3467,6944456.017,12.845041,,2570
509537.9374,6944455.73,12.823226,,2570
509537.528,6944455.442,12.825674,,2570
509537.1187,6944455.155,12.847576,,2570
509536.7094,6944454.868,12.886225,,2570
509536.3001,6944454.581,12.943167,,2570
509535.9948,6944454.367,13,,2570
509535.8908,6944454.294,13.021364,,2570
509535.4814,6944454.007,13.143821,,2570
509535.0721,6944453.72,13.324515,,2570
509534.8028,6944453.531,13.5,,2570
509534.6628,6944453.432,13.628662,,2570
509534.3513,6944453.214,14,,2570
509534.2535,6944453.145,14.213559,,2570
509534.1506,6944453.073,14.5,,2570
509534.0717,6944453.018,15,,2570
509533.9911,6944452.961,15.5,,2570
509533.8553,6944452.866,16,,2570
509533.8441,6944452.858,16.033962,,2570
509533.6543,6944452.725,16.5,,2570
509533.4348,6944452.571,16.762474,,2570
509533.1527,6944452.373,17,,2570
509533.0255,6944452.284,17.075326,,2570
509532.6162,6944451.997,17.271722,,2570
509532.2069,6944451.71,17.415501,,2570
509531.826,6944451.442,17.5,,2570
509531.7975,6944451.422,17.506214,,2570
509531.3882,6944451.135,17.563763,,2570
509530.9789,6944450.848,17.598265,,2570
509530.5696,6944450.561,17.615631,,2570
509530.1602,6944450.274,17.619352,,2570
509529.7509,6944449.987,17.611644,,2570
509529.3416,6944449.699,17.593835,,2570
509528.9323,6944449.412,17.566777,,2570
509528.5229,6944449.125,17.531729,,2570
509528.2192,6944448.912,17.5,,2570
509528.1136,6944448.838,17.489136,,2570
509527.7043,6944448.551,17.440299,,2570
509527.295,6944448.264,17.385946,,2570
509526.8857,6944447.977,17.327562,,2570
509526.4763,6944447.689,17.265937,,2570
509526.067,6944447.402,17.202294,,2570
509525.6577,6944447.115,17.137838,,2570
509525.2484,6944446.828,17.073195,,2570
509524.839,6944446.541,17.009302,,2570
509524.7789,6944446.499,17,,2570
509524.4297,6944446.254,16.947094,,2570
509524.0204,6944445.967,16.88705,,2570
509523.6111,6944445.679,16.829899,,2570
509523.2017,6944445.392,16.776299,,2570
509522.7924,6944445.105,16.72558,,2570
509522.3831,6944444.818,16.67817,,2570
509521.9738,6944444.531,16.634213,,2570
509521.5645,6944444.244,16.594183,,2570
509521.1551,6944443.957,16.558472,,2570
509520.7458,6944443.669,16.527327,,2570
509520.3365,6944443.382,16.500948,,2570
509520.3184,6944443.37,16.5,,2570
509519.9272,6944443.095,16.479002,,2570
509519.5178,6944442.808,16.462134,,2570
509519.1085,6944442.521,16.450293,,2570
509518.6992,6944442.234,16.44346,,2570
509518.2899,6944441.946,16.44155,,2570
509517.8805,6944441.659,16.444515,,2570
509517.4712,6944441.372,16.452268,,2570
509517.0619,6944441.085,16.464579,,2570
509516.6526,6944440.798,16.481099,,2570
509516.2713,6944440.53,16.5,,2570
509516.2433,6944440.511,16.501387,,2570
509515.8339,6944440.224,16.524226,,2570
509515.4246,6944439.936,16.549483,,2570
509515.0153,6944439.649,16.574963,,2570
509514.606,6944439.362,16.601403,,2570
509514.1966,6944439.075,16.62206,,2570
509513.7873,6944438.788,16.644989,,2570
509513.378,6944438.501,16.680403,,2570
509512.9687,6944438.214,16.722275,,2570
509512.5593,6944437.926,16.772917,,2570
509512.15,6944437.639,16.831727,,2570
509511.7407,6944437.352,16.901172,,2570
509511.3314,6944437.065,16.983755,,2570
509511.2613,6944437.016,17,,2570
509510.9221,6944436.778,17.08008,,2570
509510.5127,6944436.491,17.195169,,2570
509510.1034,6944436.203,17.332176,,2570
509509.6941,6944435.916,17.492998,,2570
509509.6789,6944435.906,17.5,,2570
509509.2848,6944435.629,17.677234,,2570
509508.8754,6944435.342,17.875445,,2570
509508.6177,6944435.161,18,,2570
509508.4661,6944435.055,18.070625,,2570
509508.0568,6944434.768,18.255482,,2570
509507.6475,6944434.481,18.42199,,2570
509507.448,6944434.341,18.5,,2570
509507.2381,6944434.193,18.579144,,2570
509506.8288,6944433.906,18.722457,,2570
509506.4195,6944433.619,18.857259,,2570
509506.0102,6944433.332,18.990223,,2570
509505.9817,6944433.312,19,,2570
509505.6009,6944433.045,19.124528,,2570
509505.1915,6944432.758,19.25805,,2570
509504.7822,6944432.471,19.399395,,2570
509504.5159,6944432.284,19.5,,2570
509504.3729,6944432.183,19.555834,,2570
509503.9636,6944431.896,19.741903,,2570
509503.5542,6944431.609,19.994891,,2570
509503.5473,6944431.604,20,,2570
509503.1449,6944431.322,20.359427,,2570
509503.0163,6944431.232,20.5,,2570
509502.7356,6944431.035,20.862761,,2570
509502.6327,6944430.963,21,,2570
509502.3263,6944430.748,21.393286,,2570
509502.2287,6944430.679,21.5,,2570
509501.9169,6944430.46,21.802269,,2570
509501.6549,6944430.277,22,,2570
509501.5076,6944430.173,22.097262,,2570
509501.0983,6944429.886,22.32237,,2570
509500.7349,6944429.631,22.5,,2570
509500.689,6944429.599,22.520816,,2570
509500.2797,6944429.312,22.704775,,2570
509499.8703,6944429.025,22.863784,,2570
509499.461,6944428.738,22.98988,,2570
509499.4202,6944428.709,23,,2570
509499.0517,6944428.45,23.080198,,2570
509498.6424,6944428.163,23.124558,,2570
509498.233,6944427.876,23.122454,,2570
509497.8237,6944427.589,23.073864,,2570
509497.4959,6944427.359,23,,2570
509497.4144,6944427.302,22.979585,,2570
509497.0051,6944427.015,22.849703,,2570
509496.5957,6944426.728,22.690825,,2570
509496.1864,6944426.44,22.518677,,2570
509496.1404,6944426.408,22.5,,2570
509495.7771,6944426.153,22.347396,,2570
509495.3678,6944425.866,22.18527,,2570
509494.9585,6944425.579,22.02045,,2570
509494.902,6944425.539,22,,2570
509494.5491,6944425.292,21.879519,,2570
509494.1398,6944425.005,21.759886,,2570
509493.7305,6944424.718,21.660468,,2570
509493.3212,6944424.43,21.577617,,2570
509492.9118,6944424.143,21.508527,,2570
509492.8526,6944424.102,21.5,,2570
509492.5025,6944423.856,21.448713,,2570
509492.0932,6944423.569,21.403,,2570
509491.6839,6944423.282,21.372824,,2570
509491.2746,6944422.995,21.357925,,2570
509490.8652,6944422.707,21.356764,,2570
509490.4559,6944422.42,21.368987,,2570
509490.0466,6944422.133,21.395767,,2570
509489.6373,6944421.846,21.439859,,2570
509489.2667,6944421.586,21.5,,2570
509489.2279,6944421.559,21.50486,,2570
509488.8186,6944421.272,21.567717,,2570
509488.4093,6944420.985,21.639397,,2570
509488,6944420.697,21.718343,,2570
509487.5906,6944420.41,21.789242,,2570
509487.1813,6944420.123,21.865471,,2570
509486.772,6944419.836,21.973181,,2570
509486.6894,6944419.778,22,,2570
509486.3627,6944419.549,22.070754,,2570
509485.9534,6944419.262,22.154346,,2570
509485.544,6944418.975,22.227792,,2570
509485.1347,6944418.687,22.277771,,2570
509484.7254,6944418.4,22.303406,,2570
509484.3161,6944418.113,22.296732,,2570
509483.9067,6944417.826,22.198397,,2570
509483.4974,6944417.539,22.001198,,2570
509483.4956,6944417.537,22,,2570
509483.0977,6944417.258,21.5,,2570
509483.0881,6944417.252,21.475109,,2570
509482.8621,6944417.093,21,,2570
509482.7182,6944416.992,20.5,,2570
509482.6788,6944416.964,20.339113,,2570
509482.5708,6944416.889,20,,2570
509482.3872,6944416.76,19.5,,2570
509482.3991,6944416.768,19.341664,,2570
509554.2048,6944467.142,18.871127,,2570
509537.1187,6944455.155,12.780946,,2575
509536.7094,6944454.868,12.815041,,2575
509536.3001,6944454.581,12.868339,,2575
509535.8908,6944454.294,12.942498,,2575
509535.6623,6944454.134,13,,2575
509535.4814,6944454.007,13.053162,,2575
509535.0721,6944453.72,13.225328,,2575
509534.6628,6944453.432,13.491134,,2575
509534.6517,6944453.425,13.5,,2575
509534.2535,6944453.145,13.972561,,2575
509534.2361,6944453.133,14,,2575
509534.0587,6944453.009,14.5,,2575
509533.9823,6944452.955,15,,2575
509533.9043,6944452.9,15.5,,2575
509533.8441,6944452.858,15.721624,,2575
509533.7685,6944452.805,16,,2575
509533.547,6944452.65,16.5,,2575
509533.4348,6944452.571,16.634114,,2575
509533.0255,6944452.284,16.982229,,2575
509532.9968,6944452.264,17,,2575
509532.6162,6944451.997,17.186781,,2575
509532.2069,6944451.71,17.332938,,2575
509531.7975,6944451.422,17.420315,,2575
509531.3882,6944451.135,17.481523,,2575
509531.1906,6944450.997,17.5,,2575
509530.9789,6944450.848,17.517962,,2575
509530.5696,6944450.561,17.535541,,2575
509530.1602,6944450.274,17.539543,,2575
509529.7509,6944449.987,17.532273,,2575
509529.3416,6944449.699,17.515099,,2575
509529.1068,6944449.535,17.5,,2575
509528.9323,6944449.412,17.488689,,2575
509528.5229,6944449.125,17.454527,,2575
509528.1136,6944448.838,17.413334,,2575
509527.7043,6944448.551,17.365919,,2575
509527.295,6944448.264,17.312945,,2575
509526.8857,6944447.977,17.255964,,2575
509526.4763,6944447.689,17.195882,,2575
509526.067,6944447.402,17.133849,,2575
509525.6577,6944447.115,17.071032,,2575
509525.2484,6944446.828,17.00806,,2575
509525.1965,6944446.792,17,,2575
509524.839,6944446.541,16.945745,,2575
509524.4297,6944446.254,16.884968,,2575
509524.0204,6944445.967,16.82638,,2575
509523.6111,6944445.679,16.77065,,2575
509523.2017,6944445.392,16.718322,,2575
509522.7924,6944445.105,16.668622,,2575
509522.3831,6944444.818,16.622057,,2575
509521.9738,6944444.531,16.578808,,2575
509521.5645,6944444.244,16.539359,,2575
509521.1551,6944443.957,16.504106,,2575
509521.1009,6944443.918,16.5,,2575
509520.7458,6944443.669,16.472584,,2575
509520.3365,6944443.382,16.445852,,2575
509519.9272,6944443.095,16.424121,,2575
509519.5178,6944442.808,16.407352,,2575
509519.1085,6944442.521,16.395469,,2575
509518.6992,6944442.234,16.388446,,2575
509518.2899,6944441.946,16.386182,,2575
509517.8805,6944441.659,16.388613,,2575
509517.4712,6944441.372,16.395637,,2575
509517.0619,6944441.085,16.407012,,2575
509516.6526,6944440.798,16.422381,,2575
509516.2433,6944440.511,16.441343,,2575
509515.8339,6944440.224,16.463152,,2575
509515.4246,6944439.936,16.486994,,2575
509515.1936,6944439.774,16.5,,2575
509515.0153,6944439.649,16.51026,,2575
509514.606,6944439.362,16.533861,,2575
509514.1966,6944439.075,16.55126,,2575
509513.7873,6944438.788,16.570542,,2575
509513.378,6944438.501,16.602291,,2575
509512.9687,6944438.214,16.640734,,2575
509512.5593,6944437.926,16.688473,,2575
509512.15,6944437.639,16.744952,,2575
509511.7407,6944437.352,16.812715,,2575
509511.3314,6944437.065,16.895524,,2575
509510.9221,6944436.778,16.990696,,2575
509510.8878,6944436.754,17,,2575
509510.5127,6944436.491,17.105777,,2575
509510.1034,6944436.203,17.243939,,2575
509509.6941,6944435.916,17.406511,,2575
509509.4911,6944435.774,17.5,,2575
509509.2848,6944435.629,17.592782,,2575
509508.8754,6944435.342,17.793951,,2575
509508.4661,6944435.055,17.991363,,2575
509508.4492,6944435.043,18,,2575
509508.0568,6944434.768,18.178901,,2575
509507.6475,6944434.481,18.344129,,2575
509507.2489,6944434.201,18.5,,2575
509507.2381,6944434.193,18.504049,,2575
509506.8288,6944433.906,18.646844,,2575
509506.4195,6944433.619,18.780169,,2575
509506.0102,6944433.332,18.904839,,2575
509505.7331,6944433.138,19,,2575
509505.6009,6944433.045,19.04324,,2575
509505.1915,6944432.758,19.174659,,2575
509504.7822,6944432.471,19.314126,,2575
509504.3729,6944432.183,19.464866,,2575
509504.2987,6944432.131,19.5,,2575
509503.9636,6944431.896,19.650835,,2575
509503.5542,6944431.609,19.896339,,2575
509503.413,6944431.51,20,,2575
509503.1449,6944431.322,20.239478,,2575
509502.9066,6944431.155,20.5,,2575
509502.7356,6944431.035,20.721,,2575
509502.5264,6944430.888,21,,2575
509502.3263,6944430.748,21.256864,,2575
509502.1039,6944430.592,21.5,,2575
509501.9169,6944430.46,21.681248,,2575
509501.5076,6944430.173,21.990442,,2575
509501.4933,6944430.163,22,,2575
509501.0983,6944429.886,22.223224,,2575
509500.689,6944429.599,22.423299,,2575
509500.5381,6944429.493,22.5,,2575
509500.2797,6944429.312,22.616704,,2575
509499.8703,6944429.025,22.779163,,2575
509499.461,6944428.738,22.898654,,2575
509499.052,6944428.451,23,,2575
509499.0517,6944428.45,23.000064,,2575
509498.6424,6944428.163,23.045061,,2575
509498.233,6944427.876,23.04241,,2575
509497.887,6944427.633,23,,2575
509497.8237,6944427.589,22.99002,,2575
509497.4144,6944427.302,22.888606,,2575
509497.0051,6944427.015,22.761335,,2575
509496.5957,6944426.728,22.598261,,2575
509496.3632,6944426.564,22.5,,2575
509496.1864,6944426.44,22.419112,,2575
509495.7771,6944426.153,22.247341,,2575
509495.3678,6944425.866,22.082176,,2575
509495.1631,6944425.723,22,,2575
509494.9585,6944425.579,21.919708,,2575
509494.5491,6944425.292,21.784464,,2575
509494.1398,6944425.005,21.668242,,2575
509493.7305,6944424.718,21.572288,,2575
509493.3587,6944424.457,21.5,,2575
509493.3212,6944424.43,21.491818,,2575
509492.9118,6944424.143,21.419834,,2575
509492.5025,6944423.856,21.366653,,2575
509492.0932,6944423.569,21.327443,,2575
509491.6839,6944423.282,21.302224,,2575
509491.2746,6944422.995,21.290521,,2575
509490.8652,6944422.707,21.290972,,2575
509490.4559,6944422.42,21.303308,,2575
509490.0466,6944422.133,21.328615,,2575
509489.6373,6944421.846,21.369379,,2575
509489.2279,6944421.559,21.430525,,2575
509488.912,6944421.337,21.5,,2575
509488.8186,6944421.272,21.514357,,2575
509488.4093,6944420.985,21.586991,,2575
509488,6944420.697,21.666747,,2575
509487.5906,6944420.41,21.734667,,2575
509487.1813,6944420.123,21.802714,,2575
509486.772,6944419.836,21.898153,,2575
509486.4583,6944419.616,22,,2575
509486.3627,6944419.549,22.020717,,2575
509485.9534,6944419.262,22.104053,,2575
509485.544,6944418.975,22.176786,,2575
509485.1347,6944418.687,22.223509,,2575
509484.7254,6944418.4,22.245159,,2575
509484.3161,6944418.113,22.237912,,2575
509483.9067,6944417.826,22.134514,,2575
509483.6278,6944417.63,22,,2575
509483.4974,6944417.539,21.901071,,2575
509483.1778,6944417.315,21.5,,2575
509483.0881,6944417.252,21.266604,,2575
509482.9613,6944417.163,21,,2575
509482.8219,6944417.065,20.5,,2575
509482.7002,6944416.98,20,,2575
509482.6788,6944416.964,19.925821,,2575
509482.5241,6944416.856,19.5,,2575
509482.5497,6944416.874,19.157696,,2575
509554.1757,6944467.121,18.835541,,2575
509554.046,6944467.03,19,,2575
509553.901,6944466.928,19.143621,,2575
509553.4916,6944466.641,19.203276,,2575
509553.0823,6944466.354,19.224221,,2575
509552.673,6944466.067,19.19485,,2575
509552.2637,6944465.78,19.097935,,2575
509551.9993,6944465.594,19,,2575
509551.8544,6944465.493,18.946098,,2575
509551.445,6944465.206,18.761301,,2575
509551.0357,6944464.918,18.55444,,2575
509550.94,6944464.851,18.5,,2575
509550.6264,6944464.631,18.314996,,2575
509550.2171,6944464.344,18.073848,,2575
509550.101,6944464.263,18,,2575
509549.8077,6944464.057,17.807595,,2575
509549.3984,6944463.77,17.548011,,2575
509549.3252,6944463.718,17.5,,2575
509548.9891,6944463.483,17.276637,,2575
509548.5798,6944463.196,17.012471,,2575
509548.5605,6944463.182,17,,2575
509548.1704,6944462.908,16.747055,,2575
509547.7792,6944462.634,16.5,,2575
509547.7611,6944462.621,16.488505,,2575
509547.3518,6944462.334,16.23355,,2575
509546.9664,6944462.064,16,,2575
509546.9425,6944462.047,15.9855,,2575
509546.5332,6944461.76,15.743722,,2575
509546.1238,6944461.473,15.509913,,2575
509546.1059,6944461.46,15.5,,2575
509545.7145,6944461.185,15.284354,,2575
509545.3052,6944460.898,15.065901,,2575
509545.1776,6944460.809,15,,2575
509544.8959,6944460.611,14.855775,,2575
509544.4865,6944460.324,14.65511,,2575
509544.1557,6944460.092,14.5,,2575
509544.0772,6944460.037,14.463022,,2575
509543.6679,6944459.75,14.279565,,2575
509543.2586,6944459.463,14.105961,,2575
509542.9953,6944459.278,14,,2575
509542.8492,6944459.175,13.940437,,2575
509542.4399,6944458.888,13.784108,,2575
509542.0306,6944458.601,13.638263,,2575
509541.6213,6944458.314,13.500812,,2575
509541.6187,6944458.312,13.5,,2575
509541.212,6944458.027,13.371574,,2575
509540.8026,6944457.74,13.253978,,2575
509540.3933,6944457.453,13.147476,,2575
509539.984,6944457.165,13.051007,,2575
509539.7358,6944456.991,13,,2575
509539.5747,6944456.878,12.965488,,2575
509539.1653,6944456.591,12.892307,,2575
509538.756,6944456.304,12.833752,,2575
509538.3467,6944456.017,12.791272,,2575
509537.9374,6944455.73,12.76654,,2575
509537.528,6944455.442,12.764282,,2575
509482.9443,6944417.151,18.675695,,2575
509483.0881,6944417.252,18.541844,,2575
509483.1066,6944417.265,18.5,,2575
509483.103,6944417.262,18.48181,,2575
509553.9888,6944466.99,19,,2580
509553.901,6944466.928,19.086998,,2580
509553.4916,6944466.641,19.147754,,2580
509553.0823,6944466.354,19.170111,,2580
509552.673,6944466.067,19.142927,,2580
509552.2637,6944465.78,19.047369,,2580
509552.1358,6944465.69,19,,2580
509551.8544,6944465.493,18.895332,,2580
509551.445,6944465.206,18.714747,,2580
509551.0357,6944464.918,18.509762,,2580
509551.0185,6944464.906,18.5,,2580
509550.6264,6944464.631,18.268672,,2580
509550.2171,6944464.344,18.029285,,2580
509550.171,6944464.312,18,,2580
509549.8077,6944464.057,17.761637,,2580
509549.3984,6944463.77,17.503511,,2580
509549.3931,6944463.766,17.5,,2580
509548.9891,6944463.483,17.23155,,2580
509548.63,6944463.231,17,,2580
509548.5798,6944463.196,16.967126,,2580
509548.1704,6944462.908,16.702587,,2580
509547.8496,6944462.683,16.5,,2580
509547.7611,6944462.621,16.443783,,2580
509547.3518,6944462.334,16.189415,,2580
509547.0392,6944462.115,16,,2580
509546.9425,6944462.047,15.941387,,2580
509546.5332,6944461.76,15.699837,,2580
509546.1832,6944461.514,15.5,,2580
509546.1238,6944461.473,15.466246,,2580
509545.7145,6944461.185,15.240694,,2580
509545.3052,6944460.898,15.02229,,2580
509545.262,6944460.868,15,,2580
509544.8959,6944460.611,14.812529,,2580
509544.4865,6944460.324,14.611869,,2580
509544.2479,6944460.157,14.5,,2580
509544.0772,6944460.037,14.419533,,2580
509543.6679,6944459.75,14.236143,,2580
509543.2586,6944459.463,14.062534,,2580
509543.1032,6944459.354,14,,2580
509542.8492,6944459.175,13.896438,,2580
509542.4399,6944458.888,13.740075,,2580
509542.0306,6944458.601,13.594099,,2580
509541.7504,6944458.405,13.5,,2580
509541.6213,6944458.314,13.455534,,2580
509541.212,6944458.027,13.326035,,2580
509540.8026,6944457.74,13.208109,,2580
509540.3933,6944457.453,13.101076,,2580
509539.984,6944457.165,13.003715,,2580
509539.9659,6944457.153,13,,2580
509539.5747,6944456.878,12.916222,,2580
509539.1653,6944456.591,12.841979,,2580
509538.756,6944456.304,12.781989,,2580
509538.3467,6944456.017,12.737503,,2580
509537.9374,6944455.73,12.709853,,2580
509537.528,6944455.442,12.702889,,2580
509537.1187,6944455.155,12.714315,,2580
509536.7094,6944454.868,12.743857,,2580
509536.3001,6944454.581,12.793512,,2580
509535.8908,6944454.294,12.864902,,2580
509535.4814,6944454.007,12.966611,,2580
509535.381,6944453.936,13,,2580
509535.0721,6944453.72,13.126142,,2580
509534.6628,6944453.432,13.380105,,2580
